,STCOUNTYFP,STATE,COUNTYNAME,digital_force,cat_DF
522,13279,GA,Toombs County,-0.030506407411788942,medium
523,13281,GA,Towns County,-0.08137117974212592,medium
524,13283,GA,Treutlen County,-0.030506407411788942,medium
525,13285,GA,Troup County,-0.01249131186334762,medium
526,13287,GA,Turner County,-0.1421483655068946,medium
527,13289,GA,Twiggs County,-0.14433957066459085,medium
528,13291,GA,Union County,0.15929564403691773,medium
529,13293,GA,Upson County,0.06975732649464042,medium
530,13295,GA,Walker County,0.28927666065233265,medium
531,13297,GA,Walton County,0.16460055774203206,medium
532,13299,GA,Ware County,-0.09274358195487012,medium
533,13301,GA,Warren County,-0.13762712150614206,medium
534,13303,GA,Washington County,-0.1466981123270852,medium
535,13305,GA,Wayne County,-0.05433354258990452,medium
536,13307,GA,Webster County,0.14342478226848573,medium
537,13309,GA,Wheeler County,-0.0769230977916322,medium
538,13311,GA,White County,-0.12716265451684616,medium
539,13313,GA,Whitfield County,0.1871595630539349,medium
540,13315,GA,Wilcox County,-0.31200606784774737,medium
541,13317,GA,Wilkes County,-0.26839263813880765,medium
542,13319,GA,Wilkinson County,-0.14433957066459085,medium
543,13321,GA,Worth County,-0.0004296333387621498,medium
544,15001,HI,Hawaii County,0.23362715395978326,medium
545,15003,HI,Honolulu County,0.36436744937613535,medium
546,15007,HI,Kauai County,0.146600819881831,medium
547,15009,HI,Maui County,0.2923014410781838,medium
548,16001,ID,Ada County,0.5484543345331193,high
549,16003,ID,Adams County,0.08039053891295547,medium
550,16005,ID,Bannock County,0.04112682213992897,medium
551,16007,ID,Bear Lake County,-0.060214005237124016,medium
552,16009,ID,Benewah County,-0.1826184111514616,medium
553,16011,ID,Bingham County,0.3537608465540434,medium
554,16013,ID,Blaine County,0.036485025009835366,medium
555,16015,ID,Boise County,0.17313985359431786,medium
556,16017,ID,Bonner County,0.04125167617775414,medium
557,16019,ID,Bonneville County,0.3537608465540434,medium
558,16021,ID,Boundary County,-0.1080092731422214,medium
559,16023,ID,Butte County,-0.20332609413854505,medium
560,16025,ID,Camas County,-0.24907988774310585,medium
561,16027,ID,Canyon County,0.3928521387254289,medium
562,16029,ID,Caribou County,-0.0029171342148144185,medium
563,16031,ID,Cassia County,0.2746143883010361,medium
564,16033,ID,Clark County,-0.19073663580550088,medium
565,16035,ID,Clearwater County,-0.0496021760502597,medium
566,16037,ID,Custer County,-0.043875731118592935,medium
567,16039,ID,Elmore County,0.17313985359431786,medium
568,16041,ID,Franklin County,0.004978066365617274,medium
569,16043,ID,Fremont County,-0.041855728142171686,medium
570,16045,ID,Gem County,0.3405327988096604,medium
571,16047,ID,Gooding County,0.07314350983380599,medium
572,16049,ID,Idaho County,0.013214408162274946,medium
573,16051,ID,Jefferson County,0.3273781941466571,medium
574,16053,ID,Jerome County,-0.08556679667634673,medium
575,16055,ID,Kootenai County,0.26331252019312595,medium
576,16057,ID,Latah County,-0.03800209805951106,medium
577,16059,ID,Lemhi County,-0.043875731118592935,medium
578,16061,ID,Lewis County,-0.15400781308457984,medium
579,16063,ID,Lincoln County,-0.13926623496942772,medium
580,16065,ID,Madison County,-0.06819885701005968,medium
581,16067,ID,Minidoka County,0.2746143883010361,medium
582,16069,ID,Nez Perce County,-0.15400781308457984,medium
583,16071,ID,Oneida County,-0.13930303449506795,medium
584,16073,ID,Owyhee County,-0.02501441676802675,medium
585,16075,ID,Payette County,0.3405327988096604,medium
586,16077,ID,Power County,0.04109582288442362,medium
587,16079,ID,Shoshone County,0.16233398661599927,medium
588,16081,ID,Teton County,0.0005456920285782626,medium
589,16083,ID,Twin Falls County,-0.14273506220837506,medium
590,16085,ID,Valley County,0.08039053891295547,medium
591,16087,ID,Washington County,0.13179869085165896,medium
592,17001,IL,Adams County,0.3110484355162295,medium
593,17003,IL,Alexander County,-0.08237864046516857,medium
594,17005,IL,Bond County,0.036378338231870026,medium
595,17007,IL,Boone County,0.2331912473313019,medium
596,17009,IL,Brown County,-0.0822292775036317,medium
597,17011,IL,Bureau County,0.08069241850087272,medium
598,17013,IL,Calhoun County,-0.031048355242753636,medium
599,17015,IL,Carroll County,0.17903711714135134,medium
600,17017,IL,Cass County,0.010986283766291604,medium
601,17019,IL,Champaign County,0.1812553347721031,medium
602,17021,IL,Christian County,0.20674190583811936,medium
603,17023,IL,Clark County,0.12558835036481505,medium
604,17025,IL,Clay County,0.10042412836156032,medium
605,17027,IL,Clinton County,0.036378338231870026,medium
606,17029,IL,Coles County,0.12558835036481505,medium
607,17031,IL,Cook County,0.6015492315588322,high
608,17033,IL,Crawford County,0.0373664324923412,medium
609,17035,IL,Cumberland County,0.08234024060773426,medium
610,17037,IL,DeKalb County,0.36850260536073226,medium
611,17039,IL,De Witt County,0.22084165385013024,medium
612,17041,IL,Douglas County,-0.07670604904773465,medium
613,17043,IL,DuPage County,0.438824990217351,medium
614,17045,IL,Edgar County,0.1148927788667896,medium
615,17047,IL,Edwards County,0.11987355481511368,medium
616,17049,IL,Effingham County,0.07425915416982913,medium
617,17051,IL,Fayette County,-0.007611490880445248,medium
618,17053,IL,Ford County,0.11382493292746294,medium
619,17055,IL,Franklin County,0.26464616209101083,medium
620,17057,IL,Fulton County,0.1027782132729704,medium
621,17059,IL,Gallatin County,-0.04249415983634562,medium
622,17061,IL,Greene County,0.11113679033404747,medium
623,17063,IL,Grundy County,0.11091328430631303,medium
624,17065,IL,Hamilton County,-0.06021962993570663,medium
625,17067,IL,Hancock County,0.009421380811505795,medium
626,17069,IL,Hardin County,0.07167081086935223,medium
627,17071,IL,Henderson County,0.054494593040946566,medium
628,17073,IL,Henry County,0.15972851129160634,medium
629,17075,IL,Iroquois County,0.056729074566727614,medium
630,17077,IL,Jackson County,0.20441512647056084,medium
631,17079,IL,Jasper County,0.08234024060773426,medium
632,17081,IL,Jefferson County,0.2939520942056449,medium
633,17083,IL,Jersey County,0.16074041054257798,medium
634,17085,IL,Jo Daviess County,-0.07931509910314401,medium
635,17087,IL,Johnson County,-0.1556926861297411,medium
636,17089,IL,Kane County,0.4260385715563168,medium
637,17091,IL,Kankakee County,0.05339733069120308,medium
638,17093,IL,Kendall County,0.3945800675550845,medium
639,17095,IL,Knox County,0.03799452922678406,medium
640,17097,IL,Lake County,0.4842038423623549,medium
641,17099,IL,LaSalle County,0.14229318758138418,medium
642,17101,IL,Lawrence County,-0.15863308284466787,medium
643,17103,IL,Lee County,0.36850260536073226,medium
644,17105,IL,Livingston County,0.06949475617375656,medium
645,17107,IL,Logan County,0.24698723397765066,medium
646,17109,IL,McDonough County,0.051850871398281366,medium
647,17111,IL,McHenry County,0.3448306770814864,medium
648,17113,IL,McLean County,0.3316708750348348,medium
649,17115,IL,Macon County,0.22084165385013024,medium
650,17117,IL,Macoupin County,0.2513047628953188,medium
651,17119,IL,Madison County,0.2513047628953188,medium
652,17121,IL,Marion County,0.12613221708215408,medium
653,17123,IL,Marshall County,0.08069241850087272,medium
654,17125,IL,Mason County,0.11555124237055832,medium
655,17127,IL,Massac County,-0.1154858245314827,medium
656,17129,IL,Menard County,-0.0012502191912486301,medium
657,17131,IL,Mercer County,0.11488567869282,medium
658,17133,IL,Monroe County,0.2134636958381716,medium
659,17135,IL,Montgomery County,0.1241713219032879,medium
660,17137,IL,Morgan County,0.032436557027107044,medium
661,17139,IL,Moultrie County,0.008797630621822204,medium
662,17141,IL,Ogle County,0.36850260536073226,medium
663,17143,IL,Peoria County,0.2052910968107287,medium
664,17145,IL,Perry County,-0.04898814998042296,medium
665,17147,IL,Piatt County,0.1812553347721031,medium
666,17149,IL,Pike County,-0.027909725443494224,medium
667,17151,IL,Pope County,-0.08600601623035264,medium
668,17153,IL,Pulaski County,-0.10490194478863446,medium
669,17155,IL,Putnam County,0.08069241850087272,medium
670,17157,IL,Randolph County,0.031635129287173,medium
671,17159,IL,Richland County,0.03125095009706183,medium
672,17161,IL,Rock Island County,0.16004459564163528,medium
673,17163,IL,St. Clair County,0.2312745316486013,medium
674,17165,IL,Saline County,0.020227754657183832,medium
675,17167,IL,Sangamon County,0.2026590014397411,medium
676,17169,IL,Schuyler County,-0.04801133959001,medium
677,17171,IL,Scott County,0.032436557027107044,medium
678,17173,IL,Shelby County,0.09675258892090953,medium
679,17175,IL,Stark County,-0.1400035572094345,medium
680,17177,IL,Stephenson County,0.16039713169138134,medium
681,17179,IL,Tazewell County,0.357679298508319,medium
682,17181,IL,Union County,-0.08237864046516857,medium
683,17183,IL,Vermilion County,0.17145600088197915,medium
684,17185,IL,Wabash County,0.11987355481511368,medium
685,17187,IL,Warren County,0.1318606907159295,medium
686,17189,IL,Washington County,0.01638889658338636,medium
687,17191,IL,Wayne County,0.02376476158353021,medium
688,17193,IL,White County,0.11987355481511368,medium
689,17195,IL,Whiteside County,0.22092561094922525,medium
690,17197,IL,Will County,0.4742770369965494,medium
691,17199,IL,Williamson County,0.26464616209101083,medium
692,17201,IL,Winnebago County,0.2331912473313019,medium
693,17203,IL,Woodford County,0.357679298508319,medium
694,18001,IN,Adams County,0.03255900629462028,medium
695,18003,IN,Allen County,0.334027952886157,medium
696,18005,IN,Bartholomew County,0.2216006709251928,medium
697,18007,IN,Benton County,0.006712470856777748,medium
698,18009,IN,Blackford County,0.07670198453162723,medium
699,18011,IN,Boone County,0.3857045355283159,medium
700,18013,IN,Brown County,0.146235005119515,medium
701,18015,IN,Carroll County,0.3872989575635277,medium
702,18017,IN,Cass County,0.21195022318199147,medium
703,18019,IN,Clark County,0.19004520858332324,medium
704,18021,IN,Clay County,0.352952905863592,medium
705,18023,IN,Clinton County,0.11059891042728527,medium
706,18025,IN,Crawford County,0.2566124874512605,medium
707,18027,IN,Daviess County,0.0991939501740772,medium
708,18029,IN,Dearborn County,0.07265845441945717,medium
709,18031,IN,Decatur County,0.09648877790129597,medium
710,18033,IN,DeKalb County,0.31542342208093144,medium
711,18035,IN,Delaware County,0.2329155424108524,medium
712,18037,IN,Dubois County,0.0953760167350949,medium
713,18039,IN,Elkhart County,0.5114033866561618,high
714,18041,IN,Fayette County,0.2894808878508727,medium
715,18043,IN,Floyd County,0.15892263626373265,medium
716,18045,IN,Fountain County,0.3857045355283159,medium
717,18047,IN,Franklin County,0.2894808878508727,medium
718,18049,IN,Fulton County,0.10676576026815313,medium
719,18051,IN,Gibson County,0.2081262982407998,medium
720,18053,IN,Grant County,0.07670198453162723,medium
721,18055,IN,Greene County,0.14873727938680004,medium
722,18057,IN,Hamilton County,0.35266523503400293,medium
723,18059,IN,Hancock County,0.35266523503400293,medium
724,18061,IN,Harrison County,0.052432072865326265,medium
725,18063,IN,Hendricks County,0.5401615667315725,high
726,18065,IN,Henry County,0.2329155424108524,medium
727,18067,IN,Howard County,0.24527535883988624,medium
728,18069,IN,Huntington County,0.19220178277909344,medium
729,18071,IN,Jackson County,0.2129071844759756,medium
730,18073,IN,Jasper County,0.15557555191960912,medium
731,18075,IN,Jay County,0.19114786258844407,medium
732,18077,IN,Jefferson County,0.31047732375767856,medium
733,18079,IN,Jennings County,0.2354534905971588,medium
734,18081,IN,Johnson County,0.43765571858442204,medium
735,18083,IN,Knox County,-0.016631760433694225,medium
736,18085,IN,Kosciusko County,0.41647083649968736,medium
737,18087,IN,LaGrange County,-0.05008817318558841,medium
738,18089,IN,Lake County,0.1999751670353992,medium
739,18091,IN,LaPorte County,0.08340066187873472,medium
740,18093,IN,Lawrence County,0.2323132474042884,medium
741,18095,IN,Madison County,0.35266523503400293,medium
742,18097,IN,Marion County,0.35763701130118475,medium
743,18099,IN,Marshall County,0.10676576026815313,medium
744,18101,IN,Martin County,0.2323132474042884,medium
745,18103,IN,Miami County,0.2719087545181633,medium
746,18105,IN,Monroe County,0.43765571858442204,medium
747,18107,IN,Montgomery County,0.3857045355283159,medium
748,18109,IN,Morgan County,0.43765571858442204,medium
749,18111,IN,Newton County,0.15557555191960912,medium
750,18113,IN,Noble County,0.31542342208093144,medium
751,18115,IN,Ohio County,0.07551062808159525,medium
752,18117,IN,Orange County,0.2566124874512605,medium
753,18119,IN,Owen County,0.023497563766402097,medium
754,18121,IN,Parke County,0.352952905863592,medium
755,18123,IN,Perry County,0.21450611973594028,medium
756,18125,IN,Pike County,0.15685008166625336,medium
757,18127,IN,Porter County,0.3294599757749662,medium
758,18129,IN,Posey County,0.29204758335787306,medium
759,18131,IN,Pulaski County,-0.02984550981172676,medium
760,18133,IN,Putnam County,0.352952905863592,medium
761,18135,IN,Randolph County,0.19114786258844407,medium
762,18137,IN,Ripley County,0.31047732375767856,medium
763,18139,IN,Rush County,0.2529082620199802,medium
764,18141,IN,St. Joseph County,0.5114033866561618,high
765,18143,IN,Scott County,0.2129071844759756,medium
766,18145,IN,Shelby County,0.2529082620199802,medium
767,18147,IN,Spencer County,0.16966461147642348,medium
768,18149,IN,Starke County,0.09445745424409543,medium
769,18151,IN,Steuben County,0.1036825294044958,medium
770,18153,IN,Sullivan County,0.08833291768203766,medium
771,18155,IN,Switzerland County,0.31047732375767856,medium
772,18157,IN,Tippecanoe County,0.3872989575635277,medium
773,18159,IN,Tipton County,0.24527535883988624,medium
774,18161,IN,Union County,0.2894808878508727,medium
775,18163,IN,Vanderburgh County,0.29204758335787306,medium
776,18165,IN,Vermillion County,0.2278648321780329,medium
777,18167,IN,Vigo County,0.352952905863592,medium
778,18169,IN,Wabash County,0.2719087545181633,medium
779,18171,IN,Warren County,-0.012347390700813443,medium
780,18173,IN,Warrick County,0.3623537698418096,medium
781,18175,IN,Washington County,0.19004520858332324,medium
782,18177,IN,Wayne County,0.2894808878508727,medium
783,18179,IN,Wells County,0.07670198453162723,medium
784,18181,IN,White County,0.15557555191960912,medium
785,18183,IN,Whitley County,0.334027952886157,medium
786,19001,IA,Adair County,-0.037590617183622776,medium
787,19003,IA,Adams County,-0.02224022511088684,medium
788,19005,IA,Allamakee County,-0.04741088585515309,medium
789,19007,IA,Appanoose County,-0.008298686966226222,medium
790,19009,IA,Audubon County,0.16145494918739198,medium
791,19011,IA,Benton County,0.10547352008533276,medium
792,19013,IA,Black Hawk County,0.30294916175641823,medium
793,19015,IA,Boone County,0.04108872718515299,medium
794,19017,IA,Bremer County,-0.028967748321472038,medium
795,19019,IA,Buchanan County,0.07460718971475783,medium
796,19021,IA,Buena Vista County,-0.0789759522123215,medium
797,19023,IA,Butler County,-0.015612595827550594,medium
798,19025,IA,Calhoun County,0.0187365156379392,medium
799,19027,IA,Carroll County,0.16145494918739198,medium
800,19029,IA,Cass County,0.03783038860169552,medium
801,19031,IA,Cedar County,0.10011463111158347,medium
802,19033,IA,Cerro Gordo County,0.02321644760298277,medium
803,19035,IA,Cherokee County,0.05853641244043675,medium
804,19037,IA,Chickasaw County,-0.1989739281182384,medium
805,19039,IA,Clarke County,0.005066241853391613,medium
806,19041,IA,Clay County,0.02878213679315797,medium
807,19043,IA,Clayton County,0.021062595430333425,medium
808,19045,IA,Clinton County,0.10778069827604436,medium
809,19047,IA,Crawford County,0.319634302532914,medium
810,19049,IA,Dallas County,0.4055766646804432,medium
811,19051,IA,Davis County,-0.025539759595811017,medium
812,19053,IA,Decatur County,-0.1464057971189873,medium
813,19055,IA,Delaware County,-0.13040700123708102,medium
814,19057,IA,Des Moines County,0.14791693187179847,medium
815,19059,IA,Dickinson County,0.02878213679315797,medium
816,19061,IA,Dubuque County,0.17255133035174666,medium
817,19063,IA,Emmet County,0.010969420238774312,medium
818,19065,IA,Fayette County,0.07460718971475783,medium
819,19067,IA,Floyd County,0.03525887077787663,medium
820,19069,IA,Franklin County,0.003852614462645881,medium
821,19071,IA,Fremont County,0.11235434990303007,medium
822,19073,IA,Greene County,-0.0518851381577512,medium
823,19075,IA,Grundy County,0.015122383002569859,medium
824,19077,IA,Guthrie County,0.04401162185205655,medium
825,19079,IA,Hamilton County,-0.10243675510233577,medium
826,19081,IA,Hancock County,0.013327412583467963,medium
827,19083,IA,Hardin County,-0.05661226539944012,medium
828,19085,IA,Harrison County,0.11203470799209883,medium
829,19087,IA,Henry County,-0.11744893226130708,medium
830,19089,IA,Howard County,-0.07187363425062264,medium
831,19091,IA,Humboldt County,0.03749429676987677,medium
832,19093,IA,Ida County,0.02245461286339541,medium
833,19095,IA,Iowa County,0.13691130452720046,medium
834,19097,IA,Jackson County,0.03847049231631006,medium
835,19099,IA,Jasper County,0.153769256199085,medium
836,19101,IA,Jefferson County,-0.025539759595811017,medium
837,19103,IA,Johnson County,0.09624146843106443,medium
838,19105,IA,Jones County,0.10011463111158347,medium
839,19107,IA,Keokuk County,0.14945242827094826,medium
840,19109,IA,Kossuth County,0.03749429676987677,medium
841,19111,IA,Lee County,0.24614925631017154,medium
842,19113,IA,Linn County,0.26518418724859594,medium
843,19115,IA,Louisa County,0.3677191728315463,medium
844,19117,IA,Lucas County,0.005066241853391613,medium
845,19119,IA,Lyon County,0.003616025861254564,medium
846,19121,IA,Madison County,0.11761380604346253,medium
847,19123,IA,Mahaska County,0.14945242827094826,medium
848,19125,IA,Marion County,0.07624794309760091,medium
849,19127,IA,Marshall County,0.015122383002569859,medium
850,19129,IA,Mills County,0.11235434990303007,medium
851,19131,IA,Mitchell County,0.02321644760298277,medium
852,19133,IA,Monona County,0.0846816484049886,medium
853,19135,IA,Monroe County,0.13286128757572424,medium
854,19137,IA,Montgomery County,0.014594896185375218,medium
855,19139,IA,Muscatine County,0.3677191728315463,medium
856,19141,IA,O'Brien County,-0.05355267864380008,medium
857,19143,IA,Osceola County,-0.1251147094291765,medium
858,19145,IA,Page County,0.014594896185375218,medium
859,19147,IA,Palo Alto County,0.00710719542800913,medium
860,19149,IA,Plymouth County,0.07573893147272373,medium
861,19151,IA,Pocahontas County,0.015926266271305542,medium
862,19153,IA,Polk County,0.4055766646804432,medium
863,19155,IA,Pottawattamie County,-0.02464691358545044,medium
864,19157,IA,Poweshiek County,-0.01620703048337745,medium
865,19159,IA,Ringgold County,0.04202971888169254,medium
866,19161,IA,Sac County,-0.0789759522123215,medium
867,19163,IA,Scott County,0.23494036672889476,medium
868,19165,IA,Shelby County,0.16045941074374112,medium
869,19167,IA,Sioux County,0.07573893147272373,medium
870,19169,IA,Story County,0.17283727682262826,medium
871,19171,IA,Tama County,0.07129944896511743,medium
872,19173,IA,Taylor County,0.09133584608803284,medium
873,19175,IA,Union County,-0.015626040867345096,medium
874,19177,IA,Van Buren County,-0.025539759595811017,medium
875,19179,IA,Wapello County,0.14945242827094826,medium
876,19181,IA,Warren County,0.21414801784922186,medium
877,19183,IA,Washington County,0.04890669810185051,medium
878,19185,IA,Wayne County,0.04612610541173346,medium
879,19187,IA,Webster County,0.1872652018714481,medium
880,19189,IA,Winnebago County,0.04315938342946792,medium
881,19191,IA,Winneshiek County,-0.09659473751361217,medium
882,19193,IA,Woodbury County,0.2949403397510823,medium
883,19195,IA,Worth County,-0.06207986408993193,medium
884,19197,IA,Wright County,0.003852614462645881,medium
885,20001,KS,Allen County,0.045020026455520036,medium
886,20003,KS,Anderson County,0.045020026455520036,medium
887,20005,KS,Atchison County,-0.06682457694337518,medium
888,20007,KS,Barber County,0.04496207026408895,medium
889,20009,KS,Barton County,-0.13767652144308676,medium
890,20011,KS,Bourbon County,-0.0558168486301675,medium
891,20013,KS,Brown County,0.019123281446133643,medium
892,20015,KS,Butler County,0.2870112802449467,medium
893,20017,KS,Chase County,-0.17627131289447545,medium
894,20019,KS,Chautauqua County,-0.09679181265549527,medium
895,20021,KS,Cherokee County,-0.04634967117699115,medium
896,20023,KS,Cheyenne County,-0.1097436003147959,medium
897,20025,KS,Clark County,-0.0922707489628022,medium
898,20027,KS,Clay County,-0.08397499518386202,medium
899,20029,KS,Cloud County,-0.006940822857489842,medium
900,20031,KS,Coffey County,0.12847208867158147,medium
901,20033,KS,Comanche County,-0.173171384957945,medium
902,20035,KS,Cowley County,0.1919850719580612,medium
903,20037,KS,Crawford County,0.0616391830966187,medium
904,20039,KS,Decatur County,0.033927143335860784,medium
905,20041,KS,Dickinson County,0.025835327461325438,medium
906,20043,KS,Doniphan County,0.021836544268986957,medium
907,20045,KS,Douglas County,0.13000785537922313,medium
908,20047,KS,Edwards County,-0.019370873420122038,medium
909,20049,KS,Elk County,0.033717112846766296,medium
910,20051,KS,Ellis County,0.03997767902213007,medium
911,20053,KS,Ellsworth County,-0.11066715421175508,medium
912,20055,KS,Finney County,-0.05993619204344566,medium
913,20057,KS,Ford County,-0.0922707489628022,medium
914,20059,KS,Franklin County,0.07522277363996598,medium
915,20061,KS,Geary County,-0.012611110302481198,medium
916,20063,KS,Gove County,-0.1031130436933675,medium
917,20065,KS,Graham County,0.03997767902213007,medium
918,20067,KS,Grant County,-0.12101561958553325,medium
919,20069,KS,Gray County,-0.1393010413106084,medium
920,20071,KS,Greeley County,-0.11683747919100325,medium
921,20073,KS,Greenwood County,-0.0424916556792145,medium
922,20075,KS,Hamilton County,-0.15366944164378918,medium
923,20077,KS,Harper County,-0.019190455888461955,medium
924,20079,KS,Harvey County,-0.006517375759166722,medium
925,20081,KS,Haskell County,0.032735797403666875,medium
926,20083,KS,Hodgeman County,-0.2038825353068229,medium
927,20085,KS,Jackson County,0.0771563582304407,medium
928,20087,KS,Jefferson County,0.109314410247804,medium
929,20089,KS,Jewell County,-0.006940822857489842,medium
930,20091,KS,Johnson County,0.3351834821678111,medium
931,20093,KS,Kearny County,-0.14375443397583856,medium
932,20095,KS,Kingman County,-0.1102106991657762,medium
933,20097,KS,Kiowa County,0.025158607164317625,medium
934,20099,KS,Labette County,-0.022177037484636043,medium
935,20101,KS,Lane County,-0.2327661710978168,medium
936,20103,KS,Leavenworth County,0.109314410247804,medium
937,20105,KS,Lincoln County,0.045896650742738285,medium
938,20107,KS,Linn County,0.043750540172312835,medium
939,20109,KS,Logan County,0.04029459827274927,medium
940,20111,KS,Lyon County,-0.023844402705997136,medium
941,20113,KS,McPherson County,0.06690254037492459,medium
942,20115,KS,Marion County,0.08265984480361019,medium
943,20117,KS,Marshall County,-0.06148590684439618,medium
944,20119,KS,Meade County,-0.13392807842337154,medium
945,20121,KS,Miami County,0.18109804109032468,medium
946,20123,KS,Mitchell County,0.045896650742738285,medium
947,20125,KS,Montgomery County,-0.022177037484636043,medium
948,20127,KS,Morris County,-0.05526964893849263,medium
949,20129,KS,Morton County,-0.3395641023841149,medium
950,20131,KS,Nemaha County,0.0771563582304407,medium
951,20133,KS,Neosho County,-0.000781534413914334,medium
952,20135,KS,Ness County,-0.12014166953198455,medium
953,20137,KS,Norton County,-0.010727043371019998,medium
954,20139,KS,Osage County,0.08238678491471074,medium
955,20141,KS,Osborne County,0.05271910918009131,medium
956,20143,KS,Ottawa County,0.3081050091545203,medium
957,20145,KS,Pawnee County,-0.037395251221711404,medium
958,20147,KS,Phillips County,0.012309941070580343,medium
959,20149,KS,Pottawatomie County,0.0771563582304407,medium
960,20151,KS,Pratt County,-0.04273245191896405,medium
961,20153,KS,Rawlins County,-0.07254999971352127,medium
962,20155,KS,Reno County,0.035239278193286865,medium
963,20157,KS,Republic County,-0.0569289806750861,medium
964,20159,KS,Rice County,0.07452460238292884,medium
965,20161,KS,Riley County,0.061749109472084035,medium
966,20163,KS,Rooks County,0.03997767902213007,medium
967,20165,KS,Rush County,-0.1036739994176803,medium
968,20167,KS,Russell County,0.05271910918009131,medium
969,20169,KS,Saline County,0.3081050091545203,medium
970,20171,KS,Scott County,-0.05993619204344566,medium
971,20173,KS,Sedgwick County,0.3091275069142252,medium
972,20175,KS,Seward County,0.14473267593851502,medium
973,20177,KS,Shawnee County,0.4495557146663956,medium
974,20179,KS,Sheridan County,0.030206394007837537,medium
975,20181,KS,Sherman County,-0.1097436003147959,medium
976,20183,KS,Smith County,0.027484727048444516,medium
977,20185,KS,Stafford County,-0.18743514675431427,medium
978,20187,KS,Stanton County,-0.2685307203472385,medium
979,20189,KS,Stevens County,0.032735797403666875,medium
980,20191,KS,Sumner County,0.1919850719580612,medium
981,20193,KS,Thomas County,0.030206394007837537,medium
982,20195,KS,Trego County,-0.09412435529261606,medium
983,20197,KS,Wabaunsee County,0.1679892953027072,medium
984,20199,KS,Wallace County,0.04029459827274927,medium
985,20201,KS,Washington County,-0.019013254991756417,medium
986,20203,KS,Wichita County,-0.29256606040986544,medium
987,20205,KS,Wilson County,-0.000781534413914334,medium
988,20207,KS,Woodson County,0.045020026455520036,medium
989,20209,KS,Wyandotte County,0.2364147842716794,medium
990,21001,KY,Adair County,0.06873984590263182,medium
991,21003,KY,Allen County,0.00881516054149727,medium
992,21005,KY,Anderson County,0.4056907683491153,medium
993,21007,KY,Ballard County,-0.09039249254152386,medium
994,21009,KY,Barren County,0.2383296043270362,medium
995,21011,KY,Bath County,0.1281328612723214,medium
996,21013,KY,Bell County,0.11743528811235532,medium
997,21015,KY,Boone County,0.29307434135541777,medium
998,21017,KY,Bourbon County,0.1281328612723214,medium
999,21019,KY,Boyd County,0.13994613992236946,medium
1000,21021,KY,Boyle County,0.184179707641092,medium
1001,21023,KY,Bracken County,-0.03728827901844143,medium
1002,21025,KY,Breathitt County,0.1684160038861638,medium
1003,21027,KY,Breckinridge County,0.2901451370956224,medium
1004,21029,KY,Bullitt County,0.3054203498008081,medium
1005,21031,KY,Butler County,0.06924897447065391,medium
1006,21033,KY,Caldwell County,0.21027941729907185,medium
1007,21035,KY,Calloway County,0.17436159413158325,medium
1008,21037,KY,Campbell County,0.007699054806143078,medium
1009,21039,KY,Carlisle County,-0.130250952838684,medium
1010,21041,KY,Carroll County,0.17273408478823274,medium
1011,21043,KY,Carter County,0.1647193945918473,medium
1012,21045,KY,Casey County,0.11558094139178347,medium
1013,21047,KY,Christian County,0.21027941729907185,medium
1014,21049,KY,Clark County,0.359545143447726,medium
1015,21051,KY,Clay County,0.1574436090656814,medium
1016,21053,KY,Clinton County,0.05541276971346157,medium
1017,21055,KY,Crittenden County,0.00459035501791225,medium
1018,21057,KY,Cumberland County,0.05541276971346157,medium
1019,21059,KY,Daviess County,0.19415118078386084,medium
1020,21061,KY,Edmonson County,0.19747413900198432,medium
1021,21063,KY,Elliott County,0.08181062671387274,medium
1022,21065,KY,Estill County,0.04200892928817607,medium
1023,21067,KY,Fayette County,0.359545143447726,medium
1024,21069,KY,Fleming County,-0.03165034017726403,medium
1025,21071,KY,Floyd County,0.13983664562477305,medium
1026,21073,KY,Franklin County,0.4056907683491153,medium
1027,21075,KY,Fulton County,-0.2309375968514111,medium
1028,21077,KY,Gallatin County,0.29307434135541777,medium
1029,21079,KY,Garrard County,0.4787759145226953,medium
1030,21081,KY,Grant County,0.29307434135541777,medium
1031,21083,KY,Graves County,0.17436159413158325,medium
1032,21085,KY,Grayson County,0.19747413900198432,medium
1033,21087,KY,Green County,0.09945855191797236,medium
1034,21089,KY,Greenup County,0.1647193945918473,medium
1035,21091,KY,Hancock County,-0.01517859140625447,medium
1036,21093,KY,Hardin County,0.20119938088949627,medium
1037,21095,KY,Harlan County,0.10664934359726454,medium
1038,21097,KY,Harrison County,0.014787713214675209,medium
1039,21099,KY,Hart County,0.021465426026130625,medium
1040,21101,KY,Henderson County,0.20041137526295089,medium
1041,21103,KY,Henry County,0.39170527717262255,medium
1042,21105,KY,Hickman County,-0.08369939561104606,medium
1043,21107,KY,Hopkins County,0.21027941729907185,medium
1044,21109,KY,Jackson County,0.1086791317582851,medium
1045,21111,KY,Jefferson County,0.43538875920548537,medium
1046,21113,KY,Jessamine County,0.359545143447726,medium
1047,21115,KY,Johnson County,0.12034513435501765,medium
1048,21117,KY,Kenton County,0.29307434135541777,medium
1049,21119,KY,Knott County,0.08056056112210074,medium
1050,21121,KY,Knox County,0.07314716240642656,medium
1051,21123,KY,Larue County,0.09945855191797236,medium
1052,21125,KY,Laurel County,0.1574436090656814,medium
